query,labels,example_type,augmented
Show me the latest funding round for Google. Who are the leading investors in tech startups? Retrieve the profile of Jeff Bezos.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,PEOPLE_PROFILE_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve details about venture capital firms investing in AI. Give me the profile of Sundar Pichai.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,PEOPLE_PROFILE_QUERY",triple,False
What funding rounds has Apple completed? Show me profiles of top investors in the startup ecosystem. What is Elon Musk's educational background?,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,EDUCATION_QUERY",triple,False
Show me the latest funding round for Google. Who are the leading investors in tech startups? Show me the degrees held by Jeff Bezos.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,EDUCATION_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve details about venture capital firms investing in AI. Retrieve the educational qualifications of Sundar Pichai.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,EDUCATION_QUERY",triple,False
What funding rounds has Apple completed? Show me profiles of top investors in the startup ecosystem. Who are the main competitors of Apple?,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,COMPETITOR_LOOKUP",triple,False
Show me the latest funding round for Google. Who are the leading investors in tech startups? List Google's top competitors.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,COMPETITOR_LOOKUP",triple,False
Get details on Microsoft's funding rounds. Retrieve details about venture capital firms investing in AI. Show me the competitors of Microsoft.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,COMPETITOR_LOOKUP",triple,False
What funding rounds has Apple completed? Show me profiles of top investors in the startup ecosystem. Identify companies in cybersecurity that recently secured funding.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,LEAD_GENERATION_QUERY",triple,False
Show me the latest funding round for Google. Who are the leading investors in tech startups? Show me startups in AI that are potential sales leads.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,LEAD_GENERATION_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve details about venture capital firms investing in AI. List emerging fintech companies for lead generation.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,LEAD_GENERATION_QUERY",triple,False
What funding rounds has Apple completed? Show me profiles of top investors in the startup ecosystem. Provide an analysis of the top 5 players in the cloud computing market.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,MARKET_ANALYSIS_QUERY",triple,False
Show me the latest funding round for Google. Who are the leading investors in tech startups? Show me a market analysis of the fintech sector.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,MARKET_ANALYSIS_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve details about venture capital firms investing in AI. What are the current trends in the startup ecosystem?,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,MARKET_ANALYSIS_QUERY",triple,False
What funding rounds has Apple completed? Show me profiles of top investors in the startup ecosystem. Show me the latest TechCrunch articles on startups.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,TECH_NEWS_QUERY",triple,False
Show me the latest funding round for Google. Who are the leading investors in tech startups? Retrieve recent tech news on emerging startups.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,TECH_NEWS_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve details about venture capital firms investing in AI. What are the latest tech headlines in the startup world?,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,TECH_NEWS_QUERY",triple,False
What funding rounds has Apple completed? Show me profiles of top investors in the startup ecosystem. Show me the latest funding news in the startup world.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,FUNDING_NEWS_QUERY",triple,False
Show me the latest funding round for Google. Who are the leading investors in tech startups? Retrieve recent articles about startup funding.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,FUNDING_NEWS_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve details about venture capital firms investing in AI. What are the current funding news headlines?,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,FUNDING_NEWS_QUERY",triple,False
What funding rounds has Apple completed? Show me profiles of top investors in the startup ecosystem. Show me upcoming industry events for startups.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,EVENT_QUERY",triple,False
Show me the latest funding round for Google. Who are the leading investors in tech startups? List the next tech conferences for startups.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,EVENT_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve details about venture capital firms investing in AI. What industry events are happening this month for startups?,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,EVENT_QUERY",triple,False
What funding rounds has Apple completed? Show me profiles of top investors in the startup ecosystem. Show me current market trends in the startup ecosystem.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,MARKET_TRENDS_QUERY",triple,False
Show me the latest funding round for Google. Who are the leading investors in tech startups? What are the latest market trends in tech startups?,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,MARKET_TRENDS_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve details about venture capital firms investing in AI. Retrieve trends in the venture capital market.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,MARKET_TRENDS_QUERY",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. Show me the parent company of YouTube.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. What is the subsidiary relationship of Alphabet?,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. Retrieve details on the organizational hierarchy of Samsung.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. Who are the co-investors in Apple's latest funding round?,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. List the investment partners for Google in its recent round.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. Show me the co-investors for Microsoft's latest funding round.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. Show me details on Sequoia Capital's funds.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,FUNDS_QUERY",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. Retrieve information on Andreessen Horowitz's funds.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,FUNDS_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. Give me the fund details for SoftBank.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,FUNDS_QUERY",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. Show me current job openings at Apple.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,JOBS_QUERY",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. List the latest job openings for Google.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,JOBS_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. Retrieve recent job postings at Microsoft.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,JOBS_QUERY",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. Show me the profile of Elon Musk.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,PEOPLE_PROFILE_QUERY",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. Retrieve the profile of Jeff Bezos.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,PEOPLE_PROFILE_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. Give me the profile of Sundar Pichai.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,PEOPLE_PROFILE_QUERY",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. What is Elon Musk's educational background?,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,EDUCATION_QUERY",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. Show me the degrees held by Jeff Bezos.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,EDUCATION_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. Retrieve the educational qualifications of Sundar Pichai.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,EDUCATION_QUERY",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. Who are the main competitors of Apple?,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,COMPETITOR_LOOKUP",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. List Google's top competitors.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,COMPETITOR_LOOKUP",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. Show me the competitors of Microsoft.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,COMPETITOR_LOOKUP",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. Identify companies in cybersecurity that recently secured funding.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,LEAD_GENERATION_QUERY",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. Show me startups in AI that are potential sales leads.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,LEAD_GENERATION_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. List emerging fintech companies for lead generation.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,LEAD_GENERATION_QUERY",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. Provide an analysis of the top 5 players in the cloud computing market.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_ANALYSIS_QUERY",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. Show me a market analysis of the fintech sector.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_ANALYSIS_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. What are the current trends in the startup ecosystem?,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_ANALYSIS_QUERY",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. Show me the latest TechCrunch articles on startups.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,TECH_NEWS_QUERY",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. Retrieve recent tech news on emerging startups.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,TECH_NEWS_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. What are the latest tech headlines in the startup world?,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,TECH_NEWS_QUERY",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. Show me the latest funding news in the startup world.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,FUNDING_NEWS_QUERY",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. Retrieve recent articles about startup funding.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,FUNDING_NEWS_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. What are the current funding news headlines?,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,FUNDING_NEWS_QUERY",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. Show me upcoming industry events for startups.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,EVENT_QUERY",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. List the next tech conferences for startups.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,EVENT_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. What industry events are happening this month for startups?,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,EVENT_QUERY",triple,False
What funding rounds has Apple completed? Give me the investment history for Apple. Show me current market trends in the startup ecosystem.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_TRENDS_QUERY",triple,False
Show me the latest funding round for Google. Show me the past investments made by Google. What are the latest market trends in tech startups?,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_TRENDS_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the investment details for Microsoft. Retrieve trends in the venture capital market.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_TRENDS_QUERY",triple,False
What funding rounds has Apple completed? Show me the parent company of YouTube. Who are the co-investors in Apple's latest funding round?,"FUNDING_ROUND_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY",triple,False
Show me the latest funding round for Google. What is the subsidiary relationship of Alphabet? List the investment partners for Google in its recent round.,"FUNDING_ROUND_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY",triple,False
