query,labels,example_type,augmented
provide strategic analysis of currently top 40 players in commercial corporate computing market. show you the latest market articles for startups. tell you upcoming industry events for startups.,"MARKET_ANALYSIS_QUERY,TECH_NEWS_QUERY,EVENT_QUERY",triple,True
what companies have grown big recently? give me the investment history for apple. provide first image of the next 5 cities with their cloud computing market.,"IPO_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_ANALYSIS_QUERY",triple,True
show me apple ' s tax history. microsoft is under subsidiary relationship with microsoft? data on 40 degrees held by jeff bezos.,"ACQUISITION_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,EDUCATION_QUERY",triple,True
when funding rounds has apple completed? email those notes through top investors in the various fields. show me current job openings by apple.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,JOBS_QUERY",triple,True
list new companies acquired by google. what are their release dates for facebook? why are these current trends among the startup industries?,"ACQUISITION_QUERY,IPO_QUERY,MARKET_ANALYSIS_QUERY",triple,True
show up apple ' 91 business activities. take me the latest techcrunch map of startups. show me real industry events for investors.,"COMPANY_PROFILE_QUERY,TECH_NEWS_QUERY,EVENT_QUERY",triple,True
care better on users ' rating performance level. what are the current trends in the startup ecosystem? what industry days are the last month for startups?,"FUNDING_ROUND_QUERY,MARKET_ANALYSIS_QUERY,EVENT_QUERY",triple,True
Display the funds managed by Shasta Ventures.,FUNDS_QUERY,single,False
anyone loves helping co - investors in apple ' s latest funding round? provide an profile of all other 5 players in the global computing market. show me their organizational leaders in the startup ecosystem.,"INVESTMENT_PARTNER_QUERY,MARKET_ANALYSIS_QUERY,MARKET_TRENDS_QUERY",triple,True
what brands have gone public recently? give me your profile of new technologies. identify companies with cybersecurity that already secured certification.,"IPO_QUERY,PEOPLE_PROFILE_QUERY,LEAD_GENERATION_QUERY",triple,True
What funding rounds has Apple completed? Show me profiles of top investors in the startup ecosystem. Show me the profile of Elon Musk.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,PEOPLE_PROFILE_QUERY",triple,False
show me details behind my se ' s programs. meet me current job openings at firms. hire companies in cybersecurity that quickly submit investments.,"FUNDS_QUERY,JOBS_QUERY,LEAD_GENERATION_QUERY",triple,True
old pinterest ' an oral history.,INVESTMENT_DETAILS_QUERY,single,True
feed me the investment history for apple. show us the advertising company at facebook. ask me current sales performance at apple.,"INVESTMENT_DETAILS_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,JOBS_QUERY",triple,True
Show me Apple's acquisition history. What is the subsidiary relationship of Alphabet? Retrieve recent articles about startup funding.,"ACQUISITION_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,FUNDING_NEWS_QUERY",triple,False
Which companies have gone public recently? Show me profiles of top investors in the startup ecosystem. Show me current job openings at Apple.,"IPO_QUERY,INVESTOR_QUERY,JOBS_QUERY",triple,False
spare me our detailed company name for each. this is the subsidiary relationship of alphabet? show me interactions with ai that are major sales competitors.,"COMPANY_PROFILE_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,LEAD_GENERATION_QUERY",triple,True
What is the subsidiary relationship of Alphabet? Show me a market analysis of the fintech sector. Retrieve recent articles about startup funding.,"ORGANIZATION_RELATIONSHIP_QUERY,MARKET_ANALYSIS_QUERY,FUNDING_NEWS_QUERY",triple,False
Get details on Microsoft's funding rounds. Retrieve the educational qualifications of Sundar Pichai. Show me the competitors of Microsoft.,"FUNDING_ROUND_QUERY,EDUCATION_QUERY,COMPETITOR_LOOKUP",triple,False
give his update on rre enterprises ' funds.,FUNDS_QUERY,single,True
show those stats regarding bain capital ' s funds. project me your profile of elon financial. show me the latest funding scandals in american corporate world.,"FUNDS_QUERY,PEOPLE_PROFILE_QUERY,FUNDING_NEWS_QUERY",triple,True
Get me the detailed company profile for Google. Show me Apple's acquisition history. Retrieve the profile of Jeff Bezos.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,PEOPLE_PROFILE_QUERY",triple,False
whom funding source have apple taken? what with elon musk ' s political background? identify gaps in cybersecurity and recently secured access.,"FUNDING_ROUND_QUERY,EDUCATION_QUERY,LEAD_GENERATION_QUERY",triple,True
what acquisitions gets it made? has companies which gone public recently? show me current market trends of each company ecosystem.,"ACQUISITION_QUERY,IPO_QUERY,MARKET_TRENDS_QUERY",triple,True
show here the past investments made under youtube. list google active partners on google ventures most recent round. list google ' s existing competitors.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,True
get you an detailed investor profile for future. maybe manage the leading investors in tech startups? just stanford ' s top competitors.,"COMPANY_PROFILE_QUERY,INVESTOR_QUERY,COMPETITOR_LOOKUP",triple,True
which companies having fallen public immediately? who became the co - owners in microsoft ' s latest funding cycle?,"IPO_QUERY,INVESTMENT_PARTNER_QUERY",pair,True
show me profiles of potential investors in apple pc marketplace. identify buyers on need that has secured funding. provide an analysis of the top 5 players in enterprise cloud computing marketplace.,"INVESTOR_QUERY,LEAD_GENERATION_QUERY,MARKET_ANALYSIS_QUERY",triple,True
Retrieve the profile of Jeff Bezos. Retrieve recent tech news on emerging startups. Retrieve recent articles about startup funding.,"PEOPLE_PROFILE_QUERY,TECH_NEWS_QUERY,FUNDING_NEWS_QUERY",triple,False
show of apple ' s blog profile. show me current job planning at apple. show f many executive leaders concerning startups.,"COMPANY_PROFILE_QUERY,JOBS_QUERY,EVENT_QUERY",triple,True
Provide market insights into the VR/AR industry.,MARKET_ANALYSIS_QUERY,single,False
hand me photos of new investors in an amazon ecosystem. new companies in cybersecurity some offer secured funding. give me the latest techcrunch articles of startups.,"INVESTOR_QUERY,LEAD_GENERATION_QUERY,TECH_NEWS_QUERY",triple,True
Get me the detailed company profile for Google. List the latest job openings for Google. Retrieve the profile of Jeff Bezos.,"COMPANY_PROFILE_QUERY,JOBS_QUERY,PEOPLE_PROFILE_QUERY",triple,False
list chinese investment market in google in its finance round. publish me a market analysis of the its sector. publish several articles in startup funding.,"INVESTMENT_PARTNER_QUERY,MARKET_ANALYSIS_QUERY,FUNDING_NEWS_QUERY",triple,True
what is a subsidiary relationship of alphabet? joins google ' s top five. retrieve any news regarding amazon funding.,"ORGANIZATION_RELATIONSHIP_QUERY,COMPETITOR_LOOKUP,FUNDING_NEWS_QUERY",triple,True
someone has a strong relationship against alphabet? from company ' s top competitors. show me startups in ai lab are making sales leads.,"ORGANIZATION_RELATIONSHIP_QUERY,COMPETITOR_LOOKUP,LEAD_GENERATION_QUERY",triple,True
show me the ipo details for companies. who are as leading partners the new startups? on every profile of george forbes.,"IPO_QUERY,INVESTOR_QUERY,PEOPLE_PROFILE_QUERY",triple,True
ask me apple ' s company profile. provide statistical atlas of potential front 5 players for the cloud computing business.,"COMPANY_PROFILE_QUERY,MARKET_ANALYSIS_QUERY",pair,True
list emerging fintech trends for lead generation. you have known current trends in the cloud ecosystem? retrieve information at open venture fund market.,"LEAD_GENERATION_QUERY,MARKET_ANALYSIS_QUERY,MARKET_TRENDS_QUERY",triple,True
give elizabeth some final papers for me. thus is elon musk ' s educational plan? identify her with cybersecurity required recently secured funding.,"INVESTMENT_DETAILS_QUERY,EDUCATION_QUERY,LEAD_GENERATION_QUERY",triple,True
Show me the parent company of YouTube. Who are the co-investors in Apple's latest funding round? Show me the latest funding news in the startup world.,"ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY,FUNDING_NEWS_QUERY",triple,False
Who are the co-investors in Apple's latest funding round? Show me the latest TechCrunch articles on startups. Show me current market trends in the startup ecosystem.,"INVESTMENT_PARTNER_QUERY,TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,False
show you scores of influential investors in my startup community. cover companies in schools that recently secured funding.,"INVESTOR_QUERY,LEAD_GENERATION_QUERY",pair,True
show me profiles of the companies in the entrepreneurs ecosystem. whose are the top competitors of today? show me detailed business trends affecting the startup ecosystem.,"INVESTOR_QUERY,COMPETITOR_LOOKUP,MARKET_TRENDS_QUERY",triple,True
get through the full company profile with google. show everyone the current investments made by dave. list his latest job requests for google.,"COMPANY_PROFILE_QUERY,INVESTMENT_DETAILS_QUERY,JOBS_QUERY",triple,True
Show me the parent company of YouTube. Who are the co-investors in Apple's latest funding round? Identify companies in cybersecurity that recently secured funding.,"ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,False
show other companies in my broad marketing space of outreach.,LEAD_GENERATION_QUERY,single,True
complete are the ipo requirements for google? retrieve their job postings through facebook. list recent fintech opportunities for lead executives.,"IPO_QUERY,JOBS_QUERY,LEAD_GENERATION_QUERY",triple,True
write the previous qualifications on liu pichai. teach me potential competitors of microsoft. what have our future trends in the startup ecosystem?,"EDUCATION_QUERY,COMPETITOR_LOOKUP,MARKET_ANALYSIS_QUERY",triple,True
discuss piers morgan ' s acquisition history. retrieve updates about marc horowitz ' s contacts. list most largest tech conferences for startups.,"ACQUISITION_QUERY,FUNDS_QUERY,EVENT_QUERY",triple,True
what are the global trends on their startup ecosystem? guests present the latest tech developments in and startup field? what are the current funding news anchors?,"MARKET_ANALYSIS_QUERY,TECH_NEWS_QUERY,FUNDING_NEWS_QUERY",triple,True
Retrieve details about venture capital firms investing in AI. Retrieve details on the organizational hierarchy of Samsung. Give me the fund details for SoftBank.,"INVESTOR_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY",triple,False
copy on our latest situation report for google. give details on andreessen horowitz ' s funds. what regarding the possible market trends in new startups?,"FUNDING_ROUND_QUERY,FUNDS_QUERY,MARKET_TRENDS_QUERY",triple,True
get information on andreessen ben ' v funds. show me information in their research produce potential sales leads. show me a valuable analysis of the key markets.,"FUNDS_QUERY,LEAD_GENERATION_QUERY,MARKET_ANALYSIS_QUERY",triple,True
send me the degrees listed at jeff bezos. retrieve recent product news from current startups. list new next generation awards for startups.,"EDUCATION_QUERY,TECH_NEWS_QUERY,EVENT_QUERY",triple,True
see the markets leaders for google in its recent round. note the profile of andrew bezos. currently releases the latest market trends on tech companies?,"INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY,MARKET_TRENDS_QUERY",triple,True
Who are the leading investors in tech startups? Show me the degrees held by Jeff Bezos. Show me a market analysis of the fintech sector.,"INVESTOR_QUERY,EDUCATION_QUERY,MARKET_ANALYSIS_QUERY",triple,False
ask me the investment plan for apple. show appropriate references to sequoia bank ' s funds. tell me the top profitable news within the startup world.,"INVESTMENT_DETAILS_QUERY,FUNDS_QUERY,FUNDING_NEWS_QUERY",triple,True
shows me my job details for softbank. retrieve the campaign qualifications a sundar public. and are the campaign funding news accounts?,"FUNDS_QUERY,EDUCATION_QUERY,FUNDING_NEWS_QUERY",triple,True
which of the main competitors for apple? show me his first wikipedia articles on this. bring me some market trends in the startup landscape.,"COMPETITOR_LOOKUP,TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
Give me the fund details for SoftBank. Retrieve the educational qualifications of Sundar Pichai. Show me the competitors of Microsoft.,"FUNDS_QUERY,EDUCATION_QUERY,COMPETITOR_LOOKUP",triple,False
What is the subsidiary relationship of Alphabet? List Google's top competitors. Retrieve recent articles about startup funding.,"ORGANIZATION_RELATIONSHIP_QUERY,COMPETITOR_LOOKUP,FUNDING_NEWS_QUERY",triple,False
whom funding team has been offered? show me current job opportunities of hp. show me upcoming conference events for startups.,"FUNDING_ROUND_QUERY,JOBS_QUERY,EVENT_QUERY",triple,True
what funding rounds is apple generated? who are the co - investors in intel ' s future funding funds? show on my latest funding news for your business world.,"FUNDING_ROUND_QUERY,INVESTMENT_PARTNER_QUERY,FUNDING_NEWS_QUERY",triple,True
Show me the degrees held by Jeff Bezos. Retrieve recent tech news on emerging startups.,"EDUCATION_QUERY,TECH_NEWS_QUERY",pair,False
bring us the detailed company profile to google. start new startups through ai that are potential sales leads. there are current actual market trends around tech startups?,"COMPANY_PROFILE_QUERY,LEAD_GENERATION_QUERY,MARKET_TRENDS_QUERY",triple,True
